record_id,parcel_num,date,primary_city
d59b7e34-0b6f-4761-858d-4809b0a67b95,C12    060,2017-09-07,Commerce
8e7fe04a-347f-4a1d-a007-34b0647b43b4,C12    057,2017-09-07,Commerce
fbbfac05-fb01-4ac6-997c-66d6408ad737,C12    051,2017-09-07,Commerce
473119b1-6f35-464b-a4f3-bca527ae2e9d,C12    052,2017-09-07,Commerce
ca91b3e7-d377-4522-90d4-b12f73246fc7,C12    053,2017-09-07,Commerce
cb228f41-f5ed-446e-a9d6-5ce2e71f9d18,C12    027H,2017-09-07,Commerce
846726bf-2a8f-4499-84a0-a007a512a70b,C12    058,2017-09-07,Commerce
d83ff640-a917-4183-85c4-2122a29ff58d,022D   028E,2017-08-28,Commerce
b3f74cd8-ea73-441a-bfeb-4c2793925832,022D   027E,2017-09-07,Commerce
23ff2592-7ccc-471c-9320-4bf37fe0d3a4,022D   026E,2017-09-07,Commerce
a526efe2-ec17-4b96-995f-5874b46350b9,022D   024E,2017-09-07,Commerce
41cdc2a0-22b7-4617-9b04-671ef9403259,022D   022E,2017-09-07,Commerce
c3a97d57-f858-46ec-a513-50166113866a,022D   019E,2017-09-07,Commerce
6e0570b8-9f14-4c87-a134-8f9f2e59b264,022D   015E,2017-09-07,Commerce
5e89cfb4-325c-4f5e-88a2-f737464238d1,022D   014E,2017-09-07,Commerce
099ecf0e-7f16-45e3-b7e9-b76994af1d2c,022D   013E,2017-09-07,Commerce
7108a628-f0fb-4b51-9585-cac66d68a6de,022D   011E,2017-09-07,Commerce
141615d7-572a-4408-a88c-233118051d5f,022D   009E,2017-09-07,Commerce
9d007014-c69d-451e-8c1d-6dfa84d59e85,022D   006E,2017-09-07,Commerce
325c8fd4-87e7-4c99-bb3f-52368a3f5a2e,022D   005E,2017-09-07,Commerce
e0f8b83c-a801-450d-80dd-6a7819b964ad,022D   002E,2017-09-07,Commerce
27b201ff-b5ee-4ebf-b544-52059f026480,C12    028V,2017-09-07,Commerce
121ee0f3-bade-4218-a405-a822dc95e6bc,C12    027A,2017-09-07,Commerce
876c547d-1d78-4e05-819a-3fb4090b0163,C12    027B,2017-09-07,Commerce
1d3aee50-3be3-420f-b231-bebcd636ef91,C12    064,2017-09-07,Commerce
eae0f49b-993b-4efa-be86-b494319243a6,C12    027,2017-09-07,Commerce
04f0fc3d-46d1-4a3d-9ed7-c8623d592c99,C12    062,2017-09-07,Commerce
ff005661-39db-4619-b383-d65d75dedb70,C12    061,2017-09-07,Commerce
550d0088-5049-4061-8329-f4d469dc5ece,C12    066,2017-09-07,Commerce
549a462c-d825-4a69-865f-15af79950f35,C12    027I,2017-09-07,Commerce
e6e2c708-59f7-4778-8096-21c650825de6,022D   003W,2017-09-07,Commerce
826ea1ac-6b06-4057-83f1-68e1b27470a4,022D   023W,2017-09-07,Commerce
80954be8-da58-4c4a-995c-c9345b0aef56,022D   022W,2017-09-07,Commerce
e0f38345-e1d7-4c14-a4ed-ce8af155ed44,022D   021W,2017-09-07,Commerce
9ab67314-8ea3-4546-9d0c-392b12d2ba47,022D   020W,2017-09-07,Commerce
2508cd3c-4ec1-4711-8e29-6d723e3d7185,022D   007W,2017-09-07,Commerce
bce6ab06-56e7-41c7-9db1-52b15a90a517,022D   011W,2017-09-07,Commerce
e288b8b5-0b10-4c85-b248-7f57579f18c0,C12    027E,2017-09-07,Commerce
09aceb00-ad47-4c89-9ea5-12d02382d0ad,022D   002W,2017-09-07,Commerce
f28c057a-f41e-4312-9aaa-75ffa8b65fc7,022D   004W,2017-09-07,Commerce
d52344c1-da54-49a9-9eb5-c27624bfbd14,022D   005W,2017-09-07,Commerce
1c75f307-2e89-4d71-be62-d178482f358b,022D   006W,2017-09-07,Commerce
b72e49c0-6eec-4e05-ad75-b68bc82381ea,C12    027D,2017-09-07,Commerce
c8409e80-f596-473a-9f49-4c3408211018,022D   018W,2017-09-07,Commerce
42c140ef-7b2f-4c6d-9ce4-8a61e90de60d,022D   012W,2017-09-07,Commerce
9b8ee26a-05ae-4968-a93c-af4181093e38,022B   005,2017-09-07,Commerce
09ffd799-f5bf-4db0-85b2-be7915cca5cf,C12    028U,2017-09-07,Commerce
ac7c59de-c22c-4fba-b63d-78b4240a9869,022D   019W,2017-09-07,Commerce
3659622e-d668-4c7c-91d1-8bbde5c7a7d5,022D   017W,2017-09-07,Commerce
ac93ae56-d468-4de0-9101-9729a0c0ca8f,022D   016W,2017-09-07,Commerce
85d1489b-bd62-410b-8728-5943d96c1672,022D   015W,2017-09-07,Commerce
3bed10b3-6b16-4b24-9dce-9693caeade7b,C12    027C,2017-09-07,Commerce
eb046fff-0b3a-4e7d-9540-ecc40e8d489a,022D   028W,2017-09-07,Commerce
6146e7d3-9692-4fcd-ae0a-df5b081fd8e8,022D   001W,2017-09-07,Commerce
8fb2421d-99eb-4dcd-9db3-aaff15dcbf79,022D   013W,2017-09-07,Commerce
3904e49a-5ea6-431e-bc0f-6425f3576d68,022D   014W,2017-09-07,Commerce
fd090e22-0cd0-4de2-b004-58bacb9d7a53,022D   008W,2017-09-07,Commerce
8c414593-0d42-4c74-9dda-96419b18ab89,022B   003,2017-09-07,Commerce
02d10c8f-a20f-44fe-8c74-6d4d269bc1bc,C12    027G,2017-09-07,Commerce
f2d9fc63-16a4-4339-88de-9eb1dbae220f,C12    028T,2017-09-07,Commerce
c669a6ac-0886-4c02-af2d-7f5c7e94b544,C12    027F,2017-09-07,Commerce
a13b530e-6e30-4d5b-a1f2-4fa29a626fc4,C12    028A,2017-09-07,Commerce
3f0ab522-ec07-4779-920a-463524fcbc5c,C12    028S,2017-09-07,Commerce
112ff56b-1acc-4771-b9ef-8acad0bae874,C12    028R,2017-09-07,Commerce
cc2003e6-883d-4b13-9155-0e7f3bfe4110,C12    028Q,2017-09-07,Commerce
5c9aa742-b7ae-4888-b9fe-1b4be9eb7117,C12    028P,2017-09-07,Commerce
26dad015-9375-41de-b0bc-1c5d761b0d2f,C12    028O,2017-09-07,Commerce
2330a3ed-ce2c-4408-a0e1-d4a67780ddbc,C12    004A,2017-09-07,Commerce
fa053c04-4186-4063-a29d-08dfa9a1ef26,C12    026,2017-09-07,Commerce
72c24eac-749e-4ba7-93cc-8fa88fed82c0,C12    025,2017-09-07,Commerce
fda6714d-3bcf-4903-ba63-c51cdd648fdc,C13    049,2017-09-08,Commerce
6a58c22b-3f19-4a45-9003-e8c621e98a81,C13    051A,2017-09-08,Commerce
b10abc57-bec3-4c77-a581-07ae65589a8a,023B   039,2017-08-22,Commerce
19f33d49-3ba2-4c81-bb8e-9f8b5bef8843,C13    045,2017-09-08,Commerce
63652af7-ef5c-4bf3-92a2-b76b7eb09dc0,C13    047,2017-09-08,Commerce
e0698651-3daf-4f8d-887b-d6376b7ee831,C13    048A,2017-09-08,Commerce
f060377e-2285-46ec-b231-654978a4c5e4,C13    044F,2017-09-08,Commerce
5ecc6b4c-4e05-4845-982e-f94313ef73fe,C13    051,2017-09-08,Commerce
c67b368b-3dcb-410f-a51b-4410502b877c,022B   001,2017-09-08,Commerce
e8f213aa-0619-47ba-a014-13f433458703,C12    018,2017-09-08,Commerce
e3db400d-04ee-45d8-a224-d35f542be5f2,C12    016,2017-09-08,Commerce
0ed6fa42-831a-4a39-9643-753f6043f920,C12    014,2017-09-08,Commerce
21fc67c8-18c2-4665-811f-99c2782c8b19,C12    033,2017-09-08,Commerce
0972dbf2-de4a-4f71-bdb4-8b17527e63c0,C12    032,2017-09-08,Commerce
29f02c2e-36f1-4d63-b2db-a4b12a9d6e5a,C12    013,2017-09-08,Commerce
e1eb6283-e92a-486a-a31b-57bc9755e131,C12    012,2017-09-08,Commerce
19a0c976-c3a1-4554-93ad-5099c7534280,C12    011,2017-09-08,Commerce
45126632-7a20-4466-848f-c086347711f3,C12    030,2017-09-08,Commerce
65c5f5a0-1c23-47be-b2c2-a50dda2f65ad,C12    010,2017-09-08,Commerce
a6faf56f-95d0-4858-b3dc-4a69d231e657,C12    009,2017-09-08,Commerce
74707698-ce10-4dc9-98ab-b1a7ea7f668b,C12    008,2017-09-08,Commerce
be2b992b-2e4b-45b7-af1a-3c80d9515d73,C12    029,2017-09-08,Commerce
ff32056e-09b9-41be-bb06-12943ded1bb7,C12    028N,2017-09-08,Commerce
9cc1981a-d9be-4d9d-aab1-31b03b59469c,C12    028M,2017-09-08,Commerce
b37865be-503e-42d5-be6f-058711ab4eee,C12    028L,2017-09-08,Commerce
1b221347-1ae5-4303-987a-4f63fd1c90d3,C12    028K,2017-09-08,Commerce
adcac1ea-cbe0-4d77-b0d3-3990b41a6d79,C12    028J,2017-09-08,Commerce
c87bd9f3-7072-4c9a-9978-a566ce8a9193,C12    028I,2017-09-08,Commerce
2251b94e-cb24-4d67-b5ce-07621897feb0,C12    028H,2017-09-08,Commerce
5db49ca1-f7b5-4022-a7ce-2b589a85f43d,C12    028G,2017-09-08,Commerce
77a3562f-fb24-4fb3-947b-bd07fceab87e,C12    028F,2017-09-08,Commerce
594a8a3f-d255-4357-b732-c05c7322d5a2,C12    028E,2017-09-08,Commerce
bc1cc437-4fd8-4794-9d87-1cd50f7bfab7,C12    028D,2017-09-08,Commerce
7684e679-cbcc-4f8c-85cb-11d93b5cd740,C12    028C,2017-09-08,Commerce
d822f287-aa3b-424a-b5e1-6b0971b5216d,C12    028B,2017-09-08,Commerce
3f333275-8091-4657-b29b-7408d6e5654b,C11    026,2017-09-15,Commerce
6fa48210-d5cc-4c3a-846b-a331aa18530b,C11    011,2017-09-15,Commerce
b7a25754-a83c-45a8-8602-dbea96d21f48,C12    048,2017-09-15,Commerce
e791b8ea-ea4e-4fd9-9b46-1864d03df15e,C12    047A,2017-09-15,Commerce
084dc2ee-36bd-4bd0-b1a4-a23e369722b8,C12    047,2017-09-15,Commerce
f213542e-44d3-4835-a984-6aca1f6b09c7,C12    045,2017-09-15,Commerce
91d9d984-248e-44e7-949f-ab160bae8941,C12    043,2017-09-15,Commerce
38f2524b-eadc-4ed3-a770-4dfac9344ae8,C12    041A,2017-09-15,Commerce
cd9cc064-2b68-4d50-b71b-39538b8a95ee,C12    040,2017-09-15,Commerce
34035c31-5a29-4370-9fc2-7cc4781a0361,C12    037,2017-09-15,Commerce
6263f13b-5b39-4dff-b366-360c9254ae10,C12    037A,2017-09-15,Commerce
292e67d0-5fa0-4772-b139-fabab249e99e,C12    037,2017-09-15,Commerce
d2ce4a88-9eba-46b3-ac6c-8fd8411b5422,C12    037B,2017-09-15,Commerce
12565f1a-7170-40ca-aaec-59824eec16ab,C12    036,2017-09-15,Commerce
7469108e-3aab-44b1-8a93-09599014d745,C12    037C,2017-09-15,Commerce
0c167e3e-80f7-4a87-8d84-998e7451d83b,C12    039B,2017-09-15,Commerce
9455eb79-1fd8-4108-ad74-e8478570265b,023B   037,2017-08-22,Commerce
25b6c56a-1d6f-47c2-bdb8-6e36aea24324,C12    020,2017-09-06,Commerce
913ee173-ea83-4e7c-9bbb-86ffd7fcceac,C12    001,2017-09-07,Commerce
aa5708ff-edf5-4d4d-af3a-a59b297dc5c0,C12    021,2017-09-07,Commerce
53773d24-2f70-4dec-b69c-436e548054cc,C12    002,2017-09-07,Commerce
3526b31d-7406-4a8e-b728-a073b520d58c,C12    022,2017-09-07,Commerce
e7fa217f-cde2-470c-8565-f587899d68b7,C12    003,2017-09-07,Commerce
ef8bfa67-d7e4-45bb-962e-2f3aa3c6d021,C12    023,2017-09-07,Commerce
eac441e1-cc3e-4b99-a3ce-011921d28614,C12    024,2017-09-07,Commerce
bcd57b36-1d0e-4570-96e1-f4a105a19da7,C12    004,2017-09-07,Commerce
39c0f804-bfcb-4eaf-9717-100c6bd3d904,C12    005,2017-09-07,Commerce
a5f0bba7-1c82-47ff-acce-5610892052d0,C12    029A,2017-09-07,Commerce
3f6608ce-c7b9-499d-8339-265bbdb7068d,C12    006,2017-09-07,Commerce
9b865cd3-8dbc-4c5d-81c3-466f8907648f,C16    088,2017-12-20,Commerce
07506f55-5ebd-464d-8eff-6baa31bb616a,C16    089,2017-12-20,Commerce
30268aa2-051b-4e6d-bf98-dbebf1a632b8,C15    017A,2017-12-20,Commerce
adce2886-d806-4451-8538-5a80de93e922,C16    073,2017-12-20,Commerce
ddcfe530-a282-433b-8e03-6d8f1518c051,C16    073,2017-12-20,Commerce
bff05fa5-c56f-4a4d-aefe-01a4fcf4aae6,C16    074,2017-12-20,Commerce
0c326344-0e91-49e9-bc03-467b7c698084,C16    075,2017-12-20,Commerce
7a2c0514-fc97-4e1a-ab1e-ff84e86ccefb,C16    076,2017-12-20,Commerce
6a531566-ce75-4b7f-bd4a-3fd695e2ded0,C16    052A,2017-12-20,Commerce
1e3311dd-4a3e-4222-b115-6c8106b92cfb,C16    031B,2017-12-20,Commerce
881197db-69b9-4364-bf81-48c5e176c8e2,C16    030,2017-12-20,Commerce
0185e014-d3dd-4b46-a27f-8a08ea86f6a4,C16    035,2017-12-20,Commerce
e0fdffa3-e1e8-4da4-ab0c-9ee0f68dac03,C16    028,2017-12-20,Commerce
db923d0c-08d2-433f-b000-235db63d848f,C16    027,2017-12-20,Commerce
b5c1569c-24cf-4b38-8906-6581a05b53fb,C16    026,2017-12-20,Commerce
5aebd9a0-019a-4a2c-8ded-2ccbd5a2e077,C16    024,2017-12-20,Commerce
2377c0e3-bdaa-4211-b23d-25d37e73c731,C16    033A,2017-12-20,Commerce
3f58501c-b629-40a7-af96-d1326d30426e,C16    051,2017-12-20,Commerce
4917449b-21a9-40ff-99d5-b33349ee1a7e,C16    032,2017-12-20,Commerce
a91c5c44-cab6-497d-ada5-2898968d0c59,C16    052,2017-12-20,Commerce
4759c3bf-1630-4da3-a0d7-e0311d5d41b6,C16    031,2017-12-20,Commerce
0f8b351f-d510-4101-b0af-94c2515d80d4,C16    069,2017-12-20,Commerce
604a0fcd-4064-49ea-a61d-9a1684992336,C16    070,2017-12-20,Commerce
fa9d8ea5-9acf-4851-8416-feb44a3b96a4,C16    078,2017-12-20,Commerce
7dbcffe4-0e18-440b-83cf-4993634cb2b9,C16    071,2017-12-20,Commerce
50d10703-8daa-41bf-b122-04939733f3c2,C16    078A,2017-12-20,Commerce
e4aec437-7d99-4c75-958d-0335acb670ad,C16    072,2017-12-20,Commerce
1d251669-f1c6-44bf-ad47-9a041eb45d5a,C16    054,2017-12-20,Commerce
994534fc-7f7e-4d08-8f3d-a8618cdc6bbe,C15    017,2017-12-22,Commerce
3b309f01-4895-4964-83be-09d8f82a5478,C16    055,2017-12-22,Commerce
708d5d0f-5496-4ab1-af65-088b81fd51af,C15    035,2017-12-22,Commerce
1772d522-58fb-4967-abd8-d575fe6270fb,C15    034,2017-12-22,Commerce
d43a944b-942d-4a98-9228-2b2f0466ad8f,C16    056,2017-12-22,Commerce
a1fa9cab-e6e3-4a42-a27e-5358d3a318e2,C16    070A,2017-12-22,Commerce
b6728c34-8ab0-4eda-8627-c66aba3cbc28,C16    056,2017-12-22,Commerce
22313344-a331-4a77-bdd4-3c6417eae328,C16    070A,2017-12-22,Commerce
ec02b923-525d-48d4-b4fa-060131bb908c,C16    070A,2017-12-22,Commerce
3fd473d3-d0d7-44bc-88d7-fc527952fcac,C16    057,2017-12-22,Commerce
8832d260-7929-4297-8041-0648c624241c,C15    032A,2017-12-22,Commerce
a34fe74b-9519-4304-9f7d-5c81a4b7f5db,C16    058,2017-12-22,Commerce
42ada8a4-aca4-4539-a111-05b4e728ce64,C16    059,2017-12-22,Commerce
9ed17744-2aea-413e-a9b2-ee221c05f0e5,C16    060,2017-12-22,Commerce
c355f37f-5fde-4066-85b7-de97996d0d9a,C16    004B,2017-12-22,Commerce
8d882318-eb47-43e8-9742-b22c80aa00fb,C16    062,2017-12-22,Commerce
72f203f7-33c7-4c5c-926d-aa2fef99f4a8,C16    046,2017-12-22,Commerce
1fd7071f-ff2b-4e14-9e8b-76f3381cc992,C16    061,2017-12-22,Commerce
040107a2-4342-48dc-a0e4-69105e7b7a43,C16    047,2017-12-22,Commerce
3d08ac5b-8ce1-41f0-90fd-37b043fdd515,C16    050,2017-12-22,Commerce
4ad54373-5b49-471f-b336-33143870c473,C16    033,2017-12-22,Commerce
768cbd1a-9a41-4085-9d7b-7f004dcb7a28,C16    043,2017-12-22,Commerce
6cda5443-0ebf-4817-ab9f-9b3e9c43c745,C16    034,2017-12-22,Commerce
81037832-75bf-4dd4-8521-5dfd357b6fa5,C16    025,2017-12-22,Commerce
bf2a8dec-bf9e-412c-a6b0-2bef1ad57944,C16    004B,2017-12-22,Commerce
0e749fc2-f50b-422b-a700-a120dbb52ea5,C15    019,2017-12-22,Commerce
9c208d5f-ae0b-4e81-97d2-97189de1ca96,C15    020,2017-12-22,Commerce
9ec1bbb1-4c65-43ef-b626-133dd7d1f4e5,C15    021,2017-12-22,Commerce
d8d0b54f-95c9-4ac8-b40a-d522e6f458de,C15    029,2017-12-22,Commerce
fedf760c-ceed-4549-9ac3-da441a3b1808,C16    004B,2017-12-22,Commerce
4cee4086-3ae6-4258-af98-a0601a93e46e,C15    032,2017-12-22,Commerce
db3321c3-a6a2-43f4-8fc3-862916e6fdd5,C15    006,2017-12-22,Commerce
f0e503cd-53f5-4000-b503-e61c89204609,C15    015,2017-12-22,Commerce
7c67ae45-ad5b-4184-bcf0-8b8625929bc3,C15    005,2017-12-22,Commerce
e65dbec4-262f-4eba-832f-5f0c28c6c7d6,C15    004,2017-12-22,Commerce
5f02698d-6dfb-4ba4-b3fe-411a8f1fa9e2,C15    016,2017-12-22,Commerce
c8da4fac-4834-4c06-b063-31af993695bd,C15    004,2017-12-22,Commerce
d988807f-e640-41a7-b291-b26e9ac19971,C15    003,2017-12-22,Commerce
4f1bdc63-21e6-40f4-8e99-7432951fb116,C15    002,2017-12-22,Commerce
08ca6e70-bce0-4ac6-8eb2-46106a2767b7,C16    018A,2017-12-22,Commerce
20b1b513-bc52-490e-9566-c10cc56c8d9e,C16    019A,2017-12-22,Commerce
01eca279-bb05-4725-8d49-575b85f7633b,C16    019,2017-12-22,Commerce
ee0e945f-ad99-44e8-9b1d-a1ee895f3584,C16    020,2017-12-22,Commerce
d3ea25fa-c40a-4759-81c4-723c080526be,C16    021,2017-12-22,Commerce
9168fa1c-0376-4ec2-a7fa-2384a1216d4b,C15    001,2017-12-22,Commerce
852538b0-b9c4-40c1-94ef-0cb7ab867d85,C16    018,2017-12-28,Commerce
44d55dd7-646a-43e8-8154-1adad8cdc805,C16    017,2017-12-28,Commerce
2b6a2eea-3138-4f51-b574-8e765db38216,C16    019A1,2017-12-28,Commerce
b0d18cfa-4a7e-44bf-a05b-f0adcbda62d1,C16    023,2017-12-28,Commerce
cedbca4a-9f35-49bd-a4db-5b28f13a7c39,C16    023,2017-12-28,Commerce
7ef4313e-38f9-41cd-a8ba-a7a7b8250c8d,C16    022,2017-12-28,Commerce
c4cf7c7e-bc71-45a1-a522-df66159a13ee,C15    011,2017-12-28,Commerce
465efdaf-a838-4a4e-9e2b-e57c1c6ecd1d,C15    010,2017-12-28,Commerce
593beeba-3bbf-471f-bb75-c7b74b4bb85c,C15    009,2017-12-28,Commerce
4ff05012-bca4-490e-bcbd-e1abe00e6bb3,C15    008A,2017-12-28,Commerce
f9ace271-129d-4064-ba48-b5aad684fc71,C15    008,2017-12-28,Commerce
2034141d-c63b-4c34-9cfb-229b108ae5a8,C15    048,2017-12-28,Commerce
ff75b665-1eef-46dc-8da9-cb29dd418090,C15    007,2017-12-28,Commerce
4d7575aa-872e-4b81-97ce-fcdbd50d2294,C15    049,2017-12-28,Commerce
5aab03a0-cf9f-427d-92ba-17aea58bc7fc,C15    050,2017-12-28,Commerce
0a36afc8-a670-4ddb-bfaf-6f4e92ed0979,C15    051,2017-12-28,Commerce
ccf3586d-617f-489a-b733-1ee4d4a7c41e,C15    052,2017-12-28,Commerce
fac6704e-0cea-45f5-baf8-255d6e6b1f4d,C15    053,2017-12-28,Commerce
8e05e553-1f7d-4bb7-ab9e-4987aed53e13,C15    053B,2017-12-28,Commerce
94fde861-f48a-4368-838e-3ed3de29d7bb,C15    053A,2017-12-28,Commerce
fe9fec0c-ccd5-41ea-b39b-08a345547394,C19    032,2017-12-28,Commerce
acf690b9-e5bf-4ba4-a5ac-6032796b9114,C15    064,2017-12-28,Commerce
747f097f-a959-413c-8788-a16476cf0801,C15    065,2017-12-28,Commerce
3ff397a3-cdde-40be-98ea-e3e61b06eb2f,C15    066,2017-12-28,Commerce
a9288256-6896-4cd7-872d-501be0a8bb12,C15    067,2017-12-28,Commerce
1bf54cd2-faed-4941-ad60-e13c0bbbaba7,C15    055A,2017-12-28,Commerce
606dfe6c-3b80-483a-9e35-4b04a76a89f7,C15    053A,2017-12-28,Commerce
0bac13b8-aca5-43a6-be56-a792bedc96b8,C15    059,2017-12-28,Commerce
df8dbdd7-1978-488d-8cb4-68cd1d565a38,C15    098,2017-12-28,Commerce
4a03998f-3307-4c8c-8d9a-eb41234942ea,C15    056,2017-12-28,Commerce
a6e5912e-f520-4a9f-951c-d5fcdeb87ad3,C15    070A,2017-12-28,Commerce
98d92058-ab45-4dad-adb1-5a2262aa0411,C15    057,2017-12-28,Commerce
997ac184-32cb-42c5-8d24-27675967a215,C15    058,2017-12-28,Commerce
0f37958d-de99-400b-a4ba-5e8694ccf492,C15    099,2017-12-28,Commerce
a110895e-c59d-4907-96a2-13db4f1531df,C15    103,2017-12-28,Commerce
61c6e2b7-c077-43bd-89d9-1f64fe12aae2,C15    100,2017-12-28,Commerce
d1fc7977-f819-4e0c-880b-a5007df76c20,C15    101,2017-12-28,Commerce
f40cba89-e531-422f-a1d0-5a72e823d003,C15    102,2017-12-28,Commerce
0a68ffc9-e120-4c8f-9c32-22c748500047,C15    123,2017-12-28,Commerce
97d29c53-c369-4e97-b363-f442b30e7fdf,C15    089,2017-12-28,Commerce
78b9acdd-e72d-41ac-8191-7b38952ebe06,C15    123,2017-12-28,Commerce
f6f8f82d-7ccb-490a-8f14-8b49e90a877b,C15    092,2017-12-28,Commerce
eb93878b-c107-4324-bb8d-9300ba011f4b,C15    123,2017-12-28,Commerce
df5d7631-32f8-44d2-beeb-c7719b58f558,C15    090,2017-12-28,Commerce
741d1273-0f9b-4fee-a6af-24c673bc3e95,C14    048,2017-12-29,Commerce
27f61d9d-e349-4fb3-9977-23a83750d2d8,C14    047,2017-12-29,Commerce
5102290c-7ab5-4c6a-80a5-bd6bcb7da0c5,C14    046,2017-12-29,Commerce
0f688b6c-9d7b-4bce-970b-533dfdd431cd,C14    027,2017-12-29,Commerce
ad4b85c7-539f-4529-8862-31e729735079,C14    045,2017-12-29,Commerce
fbb1ee3a-37e6-40f8-827d-4e6e463ba632,C14    027A,2017-12-29,Commerce
20b05a8a-f9a0-42e4-9fad-bca3ae6c7781,C14    044,2017-12-29,Commerce
5b6957da-735a-4199-baac-8109e15bdee8,C14    019,2017-12-29,Commerce
02263821-2ac4-4ee6-8fae-112435b160a4,C14    043,2017-12-29,Commerce
a26053e5-fb59-43bf-8821-63f539efd1ae,C14    020,2017-12-29,Commerce
aefd6a9c-ab96-4841-a83f-e8e985396780,C14    042,2017-12-29,Commerce
ad4048ed-ac9b-4d82-a448-89a217dbcc2e,C14    042A,2017-12-29,Commerce
8bd0c6f2-76a5-471e-8c82-2662911aa72e,C14    021,2017-12-29,Commerce
465813fd-93e5-408b-b26c-122d4caa2c63,C14    041,2017-12-29,Commerce
42b17a01-e0a2-4c98-ace5-8a3d08934c36,C14    046A,2017-12-29,Commerce
ef702b2c-0202-47a3-be57-7dc0dddd00fd,C14    055,2017-12-29,Commerce
175caf50-351a-4d7e-a2cb-f1f078403bb9,C14    054A,2017-12-29,Commerce
f1b481ca-b78e-4e24-8692-0a54b8b72924,C14    027B,2017-12-29,Commerce
e0eca588-f3de-4878-8e90-d8f0034106fe,C14    027C,2017-12-29,Commerce
5f6bd80a-5daa-4f87-8c90-7f099cd8cf75,C14    027D,2017-12-29,Commerce
5b0fd39f-b070-4123-b918-a0f71627d057,C14    058,2017-12-29,Commerce
89a75f0d-2f60-4763-a748-c3044249ff70,C14    058,2017-12-29,Commerce
7f8c07d3-a455-4d51-a777-6f9db4fe04bf,C14    058,2017-12-29,Commerce
0a0f9d4c-e625-49ee-bfac-660b055edd6a,C15    110,2017-12-29,Commerce
53bccea2-9e19-4a91-be7a-98b8548e28fd,C14    006,2017-12-29,Commerce
b833ea60-1ac4-4920-9854-31e15e1db3b5,C14    013,2017-12-29,Commerce
3ed1309e-90bb-4172-b3e7-6b3242534118,C14    007,2017-12-29,Commerce
ceb2b6bc-2487-4d84-90d1-0ebfe2bde329,C14    008,2017-12-29,Commerce
944ed919-32a3-4d2a-9bf5-b47dcb38f65a,C14    009,2017-12-29,Commerce
9ce1077a-5be1-455e-a439-132e13d4d31d,C14    010,2017-12-29,Commerce
7217ca58-f61a-4613-87de-ee8e8344e107,C14    015,2017-12-29,Commerce
7763876a-19b7-43f9-a881-8728b394c3ff,C14    011,2017-12-29,Commerce
05f8fefd-c6f2-4b82-b7c3-07439295fd3e,C14    015A,2017-12-29,Commerce
08768e3e-661d-4ff7-8dac-cf7a612e911f,C14    016,2017-12-29,Commerce
92426075-4727-471c-adbd-ee1c04beb488,C14    022A,2017-12-29,Commerce
7be1a9db-c4da-4814-ad92-c922cae6a020,C12    049,2017-12-29,Commerce
a489bf98-2f33-401a-b8d1-50cd274ecf53,C14    022B,2017-12-29,Commerce
95edc0d6-92a5-4c1f-a3b4-13f901628aa6,C15    111,2017-12-29,Commerce
e70da1c4-9aaf-4662-8272-897025accec3,C14    005,2017-12-29,Commerce
f8744f8e-c9e7-4be4-a2e7-8fe9e3285d30,C12    049,2017-12-29,Commerce
ba754ec4-5a74-43de-a9ac-8d9aa1b0fc9b,C14    004,2017-12-29,Commerce
010e9419-6358-4c91-8331-001279fa6294,C15    113,2017-12-29,Commerce
ea12e298-3753-4531-81e6-4d1e2729f546,C02    128,2017-10-26,Commerce
5a3fc14f-f5d5-45b7-ad7a-5606071d7f89,C02    136G,2017-10-26,Commerce
53aaa6b9-5998-494a-8b63-b9be3d945a19,C02    136K,2017-10-26,Commerce
d22ea67e-3f85-4886-952d-41cc29e39425,C02    136H,2017-10-26,Commerce
a5e80cc4-de63-4266-9ae9-afdac5711436,C02    136F,2017-10-26,Commerce
c872e0eb-46fd-4db2-910e-09ae935c551a,C02    114,2017-10-26,Commerce
3e617fb7-31e6-4857-9975-1dab3904f260,C02    114,2017-10-26,Commerce
8d1be806-93a7-4245-a8a2-9563105c2b6b,C02    115,2017-10-26,Commerce
9e651513-b30b-4a52-a94c-03b2eabb6969,C02    116,2017-10-26,Commerce
22e7206b-8349-4362-968d-18a3b4f235e9,C02    117,2017-10-26,Commerce
e46dc011-a9d6-4793-8354-6c0e8d1d00b4,C02    136A,2017-10-26,Commerce
8a355f1a-10d4-4e2f-86e3-8d4306c97aa1,C02    134,2017-10-26,Commerce
513f283e-545a-4307-b27e-b9fb9ef77f40,C02    133,2017-10-26,Commerce
c15b5cdd-dbb7-405e-8019-501ed09806ba,C02    136B,2017-10-26,Commerce
c9d32b26-47cc-4f04-b191-04daaf2f9fc9,C02    132,2017-10-26,Commerce
a4460bc7-8a6e-4a4e-963f-8b55ab64241e,C02    131,2017-10-26,Commerce
10c30d44-8487-4551-bd44-7493fd7ebed9,C02    126,2017-10-26,Commerce
fa5d9c92-7abd-4041-bc2a-c0cfca5eaad8,C02    127A,2017-10-26,Commerce
5c98b82e-07c8-49b9-bbea-ce4cdcecb3e5,C02    127,2017-10-26,Commerce
d3d3a3ff-6e15-45c7-b853-00f09ec2a27b,C02    113A,2017-10-26,Commerce
4f400f40-2ac5-43f1-ad50-ccd004f976e5,C02    110,2017-10-26,Commerce
